Tax Year,Resident Type,Place of Residence,Country,State,County,Income Class,Disclosure,Number of All Returns,NY AGI of All Returns (in thousands) *,Deductions of All Returns (in thousands),Dependent Exemptions of All Returns (in thousands),Taxable Income of All Returns (in thousands),Tax Before Credits of All Returns (in thousands),Tax Liability of All Returns (in thousands) **,Place of Residence Sort Order,Income Class Sort Order
2009,Full-Year Resident,Jefferson,United States,New York,Jefferson,"100,000 - 199,999",,"2,277","289,955","41,449","2,721","245,785","15,914","15,070",28,10
2002,Full-Year Resident, Dutchess ,United States,New York,Dutchess,"60,000 - 74,999",,"9,657","649,248","145,311","10,229","493,708","27,217","26,239",19,8
2006,Full-Year Nonresident,Minnesota,United States,Minnesota,All,"50,000 - 59,999",,64,"3,540",892,20,"2,628",144,35,123,7
2005,Full-Year Resident, New York City - Bronx ,United States,New York,Bronx,"30,000 - 39,999",,"63,480","2,202,580","711,366","61,878","1,429,323","69,341","51,907",1,5
2006,Full-Year Resident, Residence Unknown ++ ,United States,New York,Residence Unknown ++,"5,000 - 9,999",,"1,094","8,135","7,168",23,944,38,-150,66,2
2008,Full-Year Resident, Oswego ,United States,New York,Oswego,"100,000 - 199,999",,"3,606","458,459","64,085","4,102","390,272","25,295","24,264",41,10
2007,Full-Year Resident, Wayne ,United States,New York,Wayne,Total,,"43,069","1,751,986","454,745","24,523","1,272,748","72,376","59,559",60,14
2003,Full-Year Resident, Schuyler ,United States,New York,Schuyler,Total,,"7,814","242,590","75,279","4,160","163,152","8,834","7,451",50,12
2001,Full-Year Resident, Washington ,United States,New York,Washington,"40,000 - 49,999",,"2,077","93,143","25,658","2,005","65,480","3,203","2,927",59,6
2007,Full-Year Nonresident,Indiana,United States,Indiana,All,"40,000 - 49,999",,68,"3,037","1,309",16,"1,712",114,32,114,6
2000,Full-Year Nonresident,Virginia,United States,Virginia,All,"60,000 - 74,999",,414,"27,933","5,934",230,"21,712","1,230",335,145,8
2012,Full-Year Nonresident,Arizona,United States,Arizona,All,"10,000 - 19,999",,315,"4,757.38","2,473.22",24.783,"1,618.07",66.752,30.504,102,3
2003,Full-Year Resident, Steuben ,United States,New York,Steuben,Total,,"40,175","1,382,154","399,007","23,456","959,694","54,521","47,170",52,12
2007,Full-Year Resident, Orleans ,United States,New York,Orleans,"5,000 - 9,999",,"1,792","13,177","11,079",32,"2,066",83,-256,40,2
2010,Full-Year Nonresident,Maryland,United States,Maryland,All,"20,000 - 29,999",,482,"12,124","3,860",130,"5,552",256,115,120,4
2007,Full-Year Resident, Warren ,United States,New York,Warren,"500,000 and over",,161,"210,548","6,828",125,"203,595","13,946","13,021",58,13
2006,Full-Year Resident, Sullivan ,United States,New York,Sullivan,"20,000 - 29,999",,"4,461","110,670","48,667","3,131","58,872","2,612",859,54,4
2005,Full-Year Resident, Broome ,United States,New York,Broome,Total,,"86,565","3,303,953","844,426","43,297","2,415,941","142,120","119,376",9,12
2009,Full-Year Resident,"Grand Total, Full-Year Resident",United States,New York,"Grand Total, Full-Year Resident",Total,,"8,570,474","520,286,026","103,858,021","4,680,185","425,050,080","29,655,462","25,915,093",67,14
2007,Full-Year Nonresident,New Hampshire,United States,New Hampshire,All,"250,000 - 499,999",,220,"78,627","13,811",184,"64,632","4,885",961,129,12
2002,Full-Year Resident, Livingston ,United States,New York,Livingston,"30,000 - 39,999",,"2,761","96,068","30,612","1,883","63,573","3,070","2,901",30,5
2005,Full-Year Resident, Livingston ,United States,New York,Livingston,"Under 5,000",,"4,328","8,308","7,753",0,544,22,-359,30,1
2000,Full-Year Resident, Clinton ,United States,New York,Clinton,"60,000 - 74,999",,"2,083","139,582","27,342","2,480","109,760","5,948","5,821",15,8
2000,Full-Year Resident, Yates ,United States,New York,Yates,Total,,"10,080","319,722","93,885","6,002","219,834","11,968","10,610",63,12
2007,Full-Year Nonresident,Pennsylvania,United States,Pennsylvania,All,Total,,"56,831","13,124,490","2,974,798","45,374","10,116,285","689,776","153,821",137,14
2001,Full-Year Resident, Madison ,United States,New York,Madison,"60,000 - 74,999",,"1,972","132,121","27,072","2,239","102,810","5,571","5,423",31,8
2008,Full-Year Resident, Allegany ,United States,New York,Allegany,"250,000 - 499,999",,40,"13,447",835,32,"12,580",862,837,8,12
2003,Full-Year Resident, Franklin ,United States,New York,Franklin,"30,000 - 39,999",,"1,877","65,337","21,823","1,505","42,009","2,004","1,864",22,5
2009,Full-Year Resident,Livingston,United States,New York,Livingston,"30,000 - 39,999",,"2,638","92,151","29,947","1,585","60,619","2,959","2,207",30,5
2006,Full-Year Resident, Steuben ,United States,New York,Steuben,"20,000 - 29,999",,"5,258","130,279","57,462","3,691","69,126","3,061","1,031",52,4
2004,Full-Year Resident, Ulster ,United States,New York,Ulster,"100,000 - 199,999",,"5,247","675,710","103,809","6,017","565,885","37,083","35,896",57,10
2000,Full-Year Nonresident,Tennessee,United States,Tennessee,All,"5,000 - 9,999",,60,455,337,0,117,5,2,141,2
2004,Full-Year Resident, Orange ,United States,New York,Orange,"40,000 - 49,999",,"10,946","490,382","143,804","8,490","338,089","17,473","16,123",39,6
2003,Full-Year Resident, Essex ,United States,New York,Essex,"20,000 - 29,999",,"2,323","57,305","24,854","1,376","31,076","1,376",904,21,4
2010,Full-Year Nonresident,Wisconsin,United States,Wisconsin,All,"500,000 and over",,271,"866,045","11,224",296,"730,008","65,453","3,228",148,13
2008,Full-Year Resident, Chemung ,United States,New York,Chemung,"500,000 and over",,110,"110,327","2,848",151,"107,328","7,352","6,764",13,13
2000,Full-Year Resident, Nassau ,United States,New York,Nassau,"200,000 and over",,"34,759","24,705,762","1,187,116","42,722","23,366,730","1,600,618","1,544,767",34,11
2000,Full-Year Resident, Monroe ,United States,New York,Monroe,"5,000 - 9,999",,"35,549","261,230","215,127",543,"45,555","1,823","-2,547",32,2
2007,Full-Year Resident, Otsego ,United States,New York,Otsego,"40,000 - 49,999",,"1,887","84,434","24,009","1,351","59,074","2,990","2,574",42,6
2000,Full-Year Nonresident,District of Columbia,United States,District of Columbia,All,"50,000 - 59,999",,45,"2,477",513,7,"1,957",114,32,108,7
2007,Full-Year Nonresident,Massachusetts,United States,Massachusetts,All,"250,000 - 499,999",,"1,882","663,757","113,769","1,944","548,044","41,156","8,036",121,12
2004,Full-Year Resident, Oneida ,United States,New York,Oneida,"20,000 - 29,999",,"13,848","342,769","143,132","8,792","190,845","8,493","5,471",36,4
2010,Full-Year Nonresident,Hawaii,United States,Hawaii,All,Total,,"1,005","345,447","10,921",250,"115,230","9,614","2,146",111,14
2007,Full-Year Nonresident,Washington,United States,Washington,All,"100,000 - 199,999",,399,"57,870","16,882",206,"40,783","3,195",541,146,10
2010,Full-Year Nonresident,Maryland,United States,Maryland,All,"75,000 - 99,999",,534,"46,174","8,840",290,"27,770","1,629",515,120,9
2011,Full-Year Nonresident,Tennessee,United States,Tennessee,All,"500,000 and over",,397,"1,532,343","23,577",360,"1,131,315","100,567","4,874",141,13
2008,Full-Year Nonresident,Delaware,United States,Delaware,All,"30,000 - 39,999",,134,"4,665","1,460",92,"2,529",124,70,107,5
1999,Full-Year Nonresident,Texas,United States,Texas,All,"20,000 - 29,999",,335,"8,352","3,322",132,"4,897",221,81,142,4
2011,Full-Year Resident,Warren,United States,New York,Warren,"Under 5,000",,"5,395","-53,089","9,098",0,608,24,-410,58,1
2000,Full-Year Resident, Essex ,United States,New York,Essex,"20,000 - 29,999",,"2,273","56,164","23,063","1,393","31,708","1,400","1,136",21,4
2011,Full-Year Nonresident,Massachusetts,United States,Massachusetts,All,"30,000 - 39,999",,981,"34,339","9,092",231,"23,767","1,055",478,121,5
2001,Full-Year Resident, Herkimer ,United States,New York,Herkimer,"200,000 and over",,89,"37,052","2,279",103,"34,671","2,375","2,152",27,11
2001,Full-Year Resident, Montgomery ,United States,New York,Montgomery,"60,000 - 74,999",,"1,245","83,047","16,845","1,292","64,910","3,521","3,427",33,8
2005,Full-Year Resident, Onondaga ,United States,New York,Onondaga,"30,000 - 39,999",,"18,841","655,582","204,806","11,251","439,492","21,677","20,071",37,5
2011,Full-Year Resident,Fulton,United States,New York,Fulton,"20,000 - 29,999",,"3,506","87,442","36,552","2,331","48,560","2,169",585,23,4
2004,Full-Year Nonresident,Massachusetts,United States,Massachusetts,All,"200,000 and over",,"3,775","6,767,968","255,713","4,265","5,455,390","418,267","40,448",121,11
2003,Full-Year Nonresident,Tennessee,United States,Tennessee,All,"Under 5,000",,116,215,205,0,10,0,0,141,1
2010,Full-Year Resident,Nassau,United States,New York,Nassau,"30,000 - 39,999",,"49,209","1,714,659","641,391","26,921","1,046,347","51,803","38,786",34,5
2002,Full-Year Nonresident,California,United States,California,All,"75,000 - 99,999",,"1,307","113,787","27,629",592,"85,347","5,077","1,168",104,9
2008,Full-Year Resident, Allegany ,United States,New York,Allegany,"20,000 - 29,999",,"2,271","56,050","24,969","1,592","29,489","1,304",339,8,4
2004,Full-Year Nonresident,Wisconsin,United States,Wisconsin,All,"60,000 - 74,999",,65,"4,345",994,40,"3,255",185,48,148,8
2012,Full-Year Resident,Otsego,United States,New York,Otsego,"200,000 - 249,999",,134,"29,537.59","2,986.17",154,"26,397.42","1,757.84","1,696.76",42,11
2010,Full-Year Nonresident,Arizona,United States,Arizona,All,"500,000 and over",,417,"1,396,851","21,134",334,"1,094,173","98,082","10,143",102,13
2009,Full-Year Resident,Schoharie,United States,New York,Schoharie,"20,000 - 29,999",,"1,437","35,818","15,446",798,"19,574",873,288,49,4
2012,Full-Year Resident,Rensselaer,United States,New York,Rensselaer,"60,000 - 74,999",,"5,163","346,290.36","71,770.62","3,556.72","270,963.01","14,885.98","13,512.81",44,8
2011,Full-Year Resident,Tompkins,United States,New York,Tompkins,Total,,"38,925","2,048,433","427,949","16,928","1,626,582","104,074","92,902",56,14
2001,Full-Year Resident, Sullivan ,United States,New York,Sullivan,Total,,"29,807","1,012,966","289,101","16,486","707,383","39,585","35,443",54,12
2012,Full-Year Nonresident,South Carolina,United States,South Carolina,All,"75,000 - 99,999",,350,"30,115.17","5,484.43",197,"19,792.23","1,109.97",406.329,139,9
2007,Full-Year Nonresident,Connecticut,United States,Connecticut,All,"Under 5,000",,"2,257","4,877","4,299",1,577,24,-211,106,1
2006,Full-Year Resident, Delaware ,United States,New York,Delaware,"30,000 - 39,999",,"2,134","74,096","25,129","1,323","47,643","2,302","1,862",18,5
2012,Full-Year Resident,Cayuga,United States,New York,Cayuga,"50,000 - 59,999",,"1,971","108,174.22","24,853.25","1,328","81,992.97","4,322.35","3,828.87",11,7
2012,Full-Year Resident,Otsego,United States,New York,Otsego,"75,000 - 99,999",,"1,698","146,261.94","26,690.79","1,594","117,977.16","6,618.51","6,152.08",42,9
2010,Full-Year Resident,Orange,United States,New York,Orange,"200,000 - 249,999",,"2,069","457,359","61,419","2,861","393,079","26,936","23,241",39,11
2003,Full-Year Nonresident,District of Columbia,United States,District of Columbia,All,"5,000 - 9,999",,39,283,214,0,69,3,1,108,2
2005,Full-Year Resident, Yates ,United States,New York,Yates,"10,000 - 19,999",,"1,804","26,933","17,653",712,"8,567",349,-292,63,3
2008,Full-Year Resident, Otsego ,United States,New York,Otsego,"30,000 - 39,999",,"2,540","88,053","29,101","1,556","57,395","2,777","2,122",42,5
2012,Full-Year Resident,Delaware,United States,New York,Delaware,"500,000 and over",,37,"44,550.80","1,207.56",23,"43,320.24","3,332.78","2,916.45",18,13
2007,Full-Year Nonresident,Georgia,United States,Georgia,All,"Under 5,000",,786,"1,053",991,0,62,3,2,110,1
2001,Full-Year Resident, New York City - Manhattan ,United States,New York,Manhattan,"40,000 - 49,999",,"55,315","2,473,722","580,214","20,886","1,872,625","102,861","99,729",3,6
2000,Full-Year Resident, Niagara ,United States,New York,Niagara,"50,000 - 59,999",,"6,218","341,175","77,059","6,695","257,413","13,306","13,121",35,7
2009,Full-Year Resident,Erie,United States,New York,Erie,"40,000 - 49,999",,"28,709","1,286,367","333,305","16,765","936,297","49,213","44,118",20,6
2008,Full-Year Nonresident,Pennsylvania,United States,Pennsylvania,All,"250,000 - 499,999",,"2,537","877,499","71,009","2,785","715,144","48,987","17,311",137,12
2009,Full-Year Resident,Columbia,United States,New York,Columbia,"250,000 - 499,999",,235,"80,041","7,953",170,"71,918","5,327","4,803",16,12
2011,Full-Year Nonresident,Pennsylvania,United States,Pennsylvania,All,"5,000 - 9,999",,"2,729","20,174","13,892",45,"5,168",202,99,137,2
2008,Full-Year Resident, Oneida ,United States,New York,Oneida,"500,000 and over",,233,"313,222","7,872",323,"305,027","20,894","18,555",36,13
2004,Full-Year Nonresident,New Hampshire,United States,New Hampshire,All,"60,000 - 74,999",,136,"9,115","2,181",81,"6,852",380,111,129,8
2008,Full-Year Resident, Rensselaer ,United States,New York,Rensselaer,"100,000 - 199,999",,"6,863","889,868","135,587","7,780","746,502","48,599","46,055",44,10
2006,Full-Year Resident, St. Lawrence ,United States,New York,St. Lawrence,"50,000 - 59,999",,"2,507","137,283","33,710","2,350","101,223","5,306","4,666",46,7
2008,Full-Year Nonresident,Colorado,United States,Colorado,All,"500,000 and over",,608,"1,458,769","56,033",573,"1,051,194","72,007","10,697",105,13
2010,Full-Year Nonresident,South Carolina,United States,South Carolina,All,Total,,"4,055","1,074,107","61,789","1,627","800,950","67,494","13,199",139,14
2008,Full-Year Resident, Jefferson ,United States,New York,Jefferson,"20,000 - 29,999",,"5,596","138,280","59,613","3,644","75,023","3,336","1,007",28,4
1999,Full-Year Resident, Saratoga ,United States,New York,Saratoga,"75,000 - 99,999",,"7,281","626,660","105,129","8,745","512,786","29,610","29,381",47,9
2007,Full-Year Resident, Cayuga ,United States,New York,Cayuga,"60,000 - 74,999",,"2,475","166,386","36,155","2,401","127,830","6,997","6,201",11,8
2011,Full-Year Nonresident,New Hampshire,United States,New Hampshire,All,"250,000 - 499,999",,272,"94,933","7,555",211,"84,503","5,240","1,220",129,12
2001,Full-Year Resident, Madison ,United States,New York,Madison,"50,000 - 59,999",,"1,780","97,587","23,310","1,877","72,400","3,693","3,572",31,7
2005,Full-Year Nonresident,South Carolina,United States,South Carolina,All,"200,000 and over",,488,"672,350","29,290",342,"566,850","43,374","5,639",139,11
2000,Full-Year Resident, New York City - Queens ,United States,New York,Queens,Total,,"891,673","31,456,520","8,840,127","483,397","22,132,768","1,257,238","1,141,707",4,12
2004,Full-Year Resident, Westchester ,United States,New York,Westchester,"50,000 - 59,999",,"23,459","1,285,015","343,751","14,770","926,494","50,972","47,455",61,7
2001,Full-Year Resident, New York City - Richmond ,United States,New York,Richmond,Total,,"188,038","9,374,845","2,128,754","114,883","7,131,184","424,924","391,308",5,12
2007,Full-Year Nonresident,Minnesota,United States,Minnesota,All,"200,000 - 249,999",,108,"23,999","6,198",99,"17,702","1,431",225,123,11
2000,Full-Year Nonresident,Nevada,United States,Nevada,All,Total,,"1,043","1,109,115","60,005",326,"901,839","61,490","3,368",128,12
2001,Full-Year Resident, Putnam ,United States,New York,Putnam,"20,000 - 29,999",,"3,647","90,978","38,277","1,427","51,274","2,318","1,971",43,4
2005,Full-Year Resident, Warren ,United States,New York,Warren,"75,000 - 99,999",,"1,996","171,615","32,362","2,111","137,142","7,907","7,693",58,9
2010,Full-Year Nonresident,Indiana,United States,Indiana,All,"500,000 and over",,258,"902,267","20,683",314,"822,933","73,769","4,500",114,13
2010,Full-Year Resident,Schuyler,United States,New York,Schuyler,"10,000 - 19,999",,"1,392","20,708","13,181",479,"7,049",287,-328,50,3
1999,Full-Year Resident, Wayne ,United States,New York,Wayne,"20,000 - 29,999",,"5,446","134,929","53,947","3,514","77,468","3,437","2,920",60,4
2005,Full-Year Resident, Herkimer ,United States,New York,Herkimer,"75,000 - 99,999",,"1,428","122,218","22,190","1,714","98,314","5,638","5,464",27,9
2011,Full-Year Resident,Franklin,United States,New York,Franklin,"250,000 - 499,999",,57,"18,390","1,189",70,"17,131","1,258","1,147",22,12
2012,Full-Year Nonresident,Virginia,United States,Virginia,All,"100,000 - 199,999",,"1,913","273,511.64","33,796.13","1,288","186,140.53","11,861.48","3,061.34",145,10
2007,Full-Year Nonresident,Texas,United States,Texas,All,"75,000 - 99,999",,637,"54,980","17,287",356,"37,337","2,569",684,142,9
2003,Full-Year Nonresident,Arizona,United States,Arizona,All,"40,000 - 49,999",,168,"7,581","2,614",54,"4,898",249,89,102,6
2010,Full-Year Resident,Otsego,United States,New York,Otsego,"75,000 - 99,999",,"1,721","147,909","27,609","1,645","118,655","6,866","6,326",42,9
1999,Full-Year Resident, Schuyler ,United States,New York,Schuyler,"40,000 - 49,999",,664,"29,744","8,033",637,"21,074","1,019","1,001",50,6
2005,Full-Year Resident, Chenango ,United States,New York,Chenango,"75,000 - 99,999",,"1,214","103,850","18,332","1,414","84,104","4,838","4,684",14,9
2008,Full-Year Nonresident,Ohio,United States,Ohio,All,"40,000 - 49,999",,254,"11,459","2,632",99,"6,565",352,138,134,6
2001,Full-Year Nonresident,Tennessee,United States,Tennessee,All,"200,000 and over",,297,"431,520","19,461",296,"302,581","20,727","2,073",141,11
1999,Full-Year Resident, New York City - Kings ,United States,New York,Kings,"5,000 - 9,999",,"116,882","879,430","819,190",918,"59,317","2,374","-24,234",2,2
2002,Full-Year Resident, NYS Unclassified + ,United States,New York,NYS Unclassified +,"30,000 - 39,999",,890,"30,943","8,797",426,"21,720","1,110","1,060",65,5
